0.385714,0.128571,0.061711,0.061711
0.385714,0.128571,0.123422,0.123422
0.414286,0.128571,0.087273,0.087273
0.414286,0.128571,0.061711,0.061711
0.414286,0.128571,0.123422,0.123422
0.442857,0.128571,0.087273,0.087273
0.442857,0.128571,0.061711,0.061711
0.442857,0.128571,0.123422,0.123422
0.471429,0.128571,0.087273,0.087273
0.471429,0.128571,0.061711,0.061711
0.471429,0.128571,0.123422,0.123422
0.500000,0.128571,0.087273,0.087273
0.500000,0.128571,0.061711,0.061711
0.500000,0.128571,0.123422,0.123422
0.528571,0.128571,0.087273,0.087273
0.528571,0.128571,0.061711,0.061711
0.528571,0.128571,0.123422,0.123422
0.557143,0.128571,0.087273,0.087273
0.557143,0.128571,0.061711,0.061711
0.557143,0.128571,0.123422,0.123422
0.585714,0.128571,0.087273,0.087273
0.585714,0.128571,0.061711,0.061711
0.585714,0.128571,0.123422,0.123422
0.614286,0.128571,0.087273,0.087273
0.614286,0.128571,0.061711,0.061711
0.614286,0.128571,0.123422,0.123422
0.642857,0.128571,0.087273,0.087273
0.642857,0.128571,0.061711,0.061711
0.642857,0.128571,0.123422,0.123422
0.671429,0.128571,0.087273,0.087273
0.671429,0.128571,0.061711,0.061711
0.671429,0.128571,0.123422,0.123422
0.700000,0.128571,0.087273,0.087273
0.700000,0.128571,0.061711,0.061711
0.700000,0.128571,0.123422,0.123422
0.728571,0.128571,0.087273,0.087273
0.728571,0.128571,0.061711,0.061711
0.728571,0.128571,0.123422,0.123422
0.757143,0.128571,0.087273,0.087273
0.757143,0.128571,0.061711,0.061711
0.757143,0.128571,0.123422,0.123422
0.785714,0.128571,0.087273,0.087273
0.785714,0.128571,0.061711,0.061711
0.785714,0.128571,0.123422,0.123422
0.814286,0.128571,0.087273,0.087273
0.814286,0.128571,0.061711,0.061711
0.814286,0.128571,0.123422,0.123422
0.842857,0.128571,0.087273,0.087273
0.842857,0.128571,0.061711,0.061711
0.842857,0.128571,0.123422,0.123422
0.871429,0.128571,0.087273,0.087273
0.871429,0.128571,0.061711,0.061711
0.871429,0.128571,0.123422,0.123422
0.900000,0.128571,0.087273,0.087273
0.900000,0.128571,0.061711,0.061711
0.900000,0.128571,0.123422,0.123422
0.928571,0.128571,0.087273,0.087273
0.928571,0.128571,0.061711,0.061711
0.928571,0.128571,0.123422,0.123422
0.957143,0.128571,0.087273,0.087273
0.957143,0.128571,0.061711,0.061711
0.957143,0.128571,0.123422,0.123422
0.985714,0.128571,0.087273,0.087273
0.985714,0.128571,0.061711,0.061711
0.985714,0.128571,0.123422,0.123422
0.014286,0.157143,0.087273,0.087273
0.014286,0.157143,0.061711,0.061711
0.014286,0.157143,0.123422,0.123422
0.042857,0.157143,0.087273,0.087273
0.042857,0.157143,0.061711,0.061711
0.042857,0.157143,0.123422,0.123422
0.071429,0.157143,0.087273,0.087273
0.071429,0.157143,0.061711,0.061711
0.071429,0.157143,0.123422,0.123422
0.100000,0.157143,0.087273,0.087273
0.100000,0.157143,0.061711,0.061711
0.100000,0.157143,0.123422,0.123422
0.128571,0.157143,0.087273,0.087273
0.128571,0.157143,0.061711,0.061711
0.128571,0.157143,0.123422,0.123422
0.157143,0.157143,0.087273,0.087273
0.157143,0.157143,0.061711,0.061711
0.157143,0.157143,0.123422,0.123422
0.185714,0.157143,0.087273,0.087273
0.185714,0.157143,0.061711,0.061711
0.185714,0.157143,0.123422,0.123422
0.214286,0.157143,0.087273,0.087273
0.214286,0.157143,0.061711,0.061711
0.214286,0.157143,0.123422,0.123422
0.242857,0.157143,0.087273,0.087273
0.242857,0.157143,0.061711,0.061711
0.242857,0.157143,0.123422,0.123422
0.271429,0.157143,0.087273,0.087273
0.271429,0.157143,0.061711,0.061711
0.271429,0.157143,0.123422,0.123422
0.300000,0.157143,0.087273,0.087273
0.300000,0.157143,0.061711,0.061711
0.300000,0.157143,0.123422,0.123422
0.328571,0.157143,0.087273,0.087273
0.328571,0.157143,0.061711,0.061711
0.328571,0.157143,0.123422,0.123422
0.357143,0.157143,0.087273,0.087273
0.357143,0.157143,0.061711,0.061711
0.357143,0.157143,0.123422,0.123422
0.385714,0.157143,0.087273,0.087273
0.385714,0.157143,0.061711,0.061711
0.385714,0.157143,0.123422,0.123422
0.414286,0.157143,0.087273,0.087273
0.414286,0.157143,0.061711,0.061711
0.414286,0.157143,0.123422,0.123422
0.442857,0.157143,0.087273,0.087273
0.442857,0.157143,0.061711,0.061711
0.442857,0.157143,0.123422,0.123422
0.471429,0.157143,0.087273,0.087273
0.471429,0.157143,0.061711,0.061711
0.471429,0.157143,0.123422,0.123422
0.500000,0.157143,0.087273,0.087273
0.500000,0.157143,0.061711,0.061711
0.500000,0.157143,0.123422,0.123422
0.528571,0.157143,0.087273,0.087273
0.528571,0.157143,0.061711,0.061711
0.528571,0.157143,0.123422,0.123422
0.557143,0.157143,0.087273,0.087273
0.557143,0.157143,0.061711,0.061711
0.557143,0.157143,0.123422,0.123422
0.585714,0.157143,0.087273,0.087273
0.585714,0.157143,0.061711,0.061711
0.585714,0.157143,0.123422,0.123422
0.614286,0.157143,0.087273,0.087273
0.614286,0.157143,0.061711,0.061711
0.614286,0.157143,0.123422,0.123422
0.642857,0.157143,0.087273,0.087273
0.642857,0.157143,0.061711,0.061711
0.642857,0.157143,0.123422,0.123422
0.671429,0.157143,0.087273,0.087273
0.671429,0.157143,0.061711,0.061711
0.671429,0.157143,0.123422,0.123422
0.700000,0.157143,0.087273,0.087273
0.700000,0.157143,0.061711,0.061711
0.700000,0.157143,0.123422,0.123422
0.728571,0.157143,0.087273,0.087273
0.728571,0.157143,0.061711,0.061711
0.728571,0.157143,0.123422,0.123422
0.757143,0.157143,0.087273,0.087273
0.757143,0.157143,0.061711,0.061711
0.757143,0.157143,0.123422,0.123422
0.785714,0.157143,0.087273,0.087273
0.785714,0.157143,0.061711,0.061711
0.785714,0.157143,0.123422,0.123422
0.814286,0.157143,0.087273,0.087273
0.814286,0.157143,0.061711,0.061711
0.814286,0.157143,0.123422,0.123422
0.842857,0.157143,0.087273,0.087273
0.842857,0.157143,0.061711,0.061711
0.842857,0.157143,0.123422,0.123422
0.871429,0.157143,0.087273,0.087273
0.871429,0.157143,0.061711,0.061711
0.871429,0.157143,0.123422,0.123422
0.900000,0.157143,0.087273,0.087273
0.900000,0.157143,0.061711,0.061711
0.900000,0.157143,0.123422,0.123422
0.928571,0.157143,0.087273,0.087273
0.928571,0.157143,0.061711,0.061711
0.928571,0.157143,0.123422,0.123422
0.957143,0.157143,0.087273,0.087273
0.957143,0.157143,0.061711,0.061711
0.957143,0.157143,0.123422,0.123422
0.985714,0.157143,0.087273,0.087273
0.985714,0.157143,0.061711,0.061711
0.985714,0.157143,0.123422,0.123422
0.014286,0.185714,0.087273,0.087273
0.014286,0.185714,0.061711,0.061711
0.014286,0.185714,0.123422,0.123422
0.042857,0.185714,0.087273,0.087273
0.042857,0.185714,0.061711,0.061711
0.042857,0.185714,0.123422,0.123422
0.071429,0.185714,0.087273,0.087273
0.071429,0.185714,0.061711,0.061711
0.071429,0.185714,0.123422,0.123422
0.100000,0.185714,0.087273,0.087273
0.100000,0.185714,0.061711,0.061711
0.100000,0.185714,0.123422,0.123422
0.128571,0.185714,0.087273,0.087273
0.128571,0.185714,0.061711,0.061711
0.128571,0.185714,0.123422,0.123422
0.157143,0.185714,0.087273,0.087273
0.157143,0.185714,0.061711,0.061711
0.157143,0.185714,0.123422,0.123422
0.185714,0.185714,0.087273,0.087273
0.185714,0.185714,0.061711,0.061711
0.185714,0.185714,0.123422,0.123422
0.214286,0.185714,0.087273,0.087273
0.214286,0.185714,0.061711,0.061711
0.214286,0.185714,0.123422,0.123422
0.242857,0.185714,0.087273,0.087273
0.242857,0.185714,0.061711,0.061711
0.242857,0.185714,0.123422,0.123422
0.271429,0.185714,0.087273,0.087273
0.271429,0.185714,0.061711,0.061711
0.271429,0.185714,0.123422,0.123422
0.300000,0.185714,0.087273,0.087273
0.300000,0.185714,0.061711,0.061711
0.300000,0.185714,0.123422,0.123422
0.328571,0.185714,0.087273,0.087273
0.328571,0.185714,0.061711,0.061711
0.328571,0.185714,0.123422,0.123422
0.357143,0.185714,0.087273,0.087273
0.357143,0.185714,0.061711,0.061711
0.357143,0.185714,0.123422,0.123422
0.385714,0.185714,0.087273,0.087273
0.385714,0.185714,0.061711,0.061711
0.385714,0.185714,0.123422,0.123422
0.414286,0.185714,0.087273,0.087273
0.414286,0.185714,0.061711,0.061711
0.414286,0.185714,0.123422,0.123422
0.442857,0.185714,0.087273,0.087273
0.442857,0.185714,0.061711,0.061711
0.442857,0.185714,0.123422,0.123422
0.471429,0.185714,0.087273,0.087273
0.471429,0.185714,0.061711,0.061711
0.471429,0.185714,0.123422,0.123422
0.500000,0.185714,0.087273,0.087273
0.500000,0.185714,0.061711,0.061711
0.500000,0.185714,0.123422,0.123422
0.528571,0.185714,0.087273,0.087273
0.528571,0.185714,0.061711,0.061711
0.528571,0.185714,0.123422,0.123422
0.557143,0.185714,0.087273,0.087273
0.557143,0.185714,0.061711,0.061711
0.557143,0.185714,0.123422,0.123422
0.585714,0.185714,0.087273,0.087273
0.585714,0.185714,0.061711,0.061711
0.585714,0.185714,0.123422,0.123422
0.614286,0.185714,0.087273,0.087273
0.614286,0.185714,0.061711,0.061711
0.614286,0.185714,0.123422,0.123422
0.642857,0.185714,0.087273,0.087273
0.642857,0.185714,0.061711,0.061711
0.642857,0.185714,0.123422,0.123422
0.671429,0.185714,0.087273,0.087273
